name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,is_Bug,version
com.ichi2.anki.multimediacard.googleimagesearch.json.ImageSearchResponse,9,0,0,2,10,24,1,1,9,0.8438,47,1.0000,1,0.0000,0.2889,0,0,3.7778,0,2.1
com.ichi2.libanki.sync.HttpSyncer,0,0,0,1,0,0,1,0,0,2.0000,0,0.0000,0,0.0000,0.0000,0,0,0.0000,0,2.1
com.ichi2.anki.BackupManager,23,0,0,12,90,247,3,9,17,1.0364,958,0.0667,0,0.0000,0.2121,0,0,40.0000,0,2.1
com.ichi2.async.Connection,32,0,0,40,188,462,11,37,16,0.9435,2562,0.2500,1,0.0000,0.1910,0,0,78.5625,0,2.1
com.ichi2.async.DeckTask,47,0,0,42,295,1035,8,34,7,1.0030,3377,0.1389,2,0.0000,0.2053,0,0,70.0851,0,2.1
com.ichi2.anki.multimediacard.language.LanguagesLister,3,0,0,1,13,0,0,1,2,0.0000,85,0.0000,0,0.0000,0.6667,0,0,27.0000,0,2.1
com.ichi2.anki.Download,18,0,1,8,32,73,3,5,16,0.9202,184,0.5000,0,0.0000,0.2647,0,0,8.4444,0,2.1
com.ichi2.anki.BuildConfig,1,0,0,0,2,0,0,0,1,2.0000,5,0.0000,0,0.0000,1.0000,0,0,3.0000,0,2.1
com.ichi2.anki.services.IPersonalDeckServiceCallback,1,0,0,3,1,0,2,1,1,2.0000,1,0.0000,0,0.0000,1.0000,0,0,0.0000,0,2.1
com.ichi2.anki.multimediacard.activity.MultimediaCardEditorActivity,35,0,0,61,172,461,0,61,3,0.9238,1172,0.5909,4,0.0000,0.1481,0,0,31.8571,0,2.1
com.ichi2.anim.ActivityTransitionAnimation,3,0,0,17,5,1,16,1,2,0.5000,84,0.0000,0,0.0000,0.5000,0,0,24.6667,0,2.1
com.ichi2.utils.ConvUtils,2,0,0,3,6,1,1,2,2,2.0000,34,0.0000,0,0.0000,0.5000,0,0,16.0000,0,2.1
com.ichi2.anki.BroadcastMessages,11,0,0,12,39,49,1,11,3,1.0667,295,0.2222,1,0.0000,0.1688,0,0,25.0000,0,2.1
com.ichi2.libanki.hooks.Hook,5,0,2,6,10,4,6,0,5,0.5000,66,1.0000,0,0.0000,0.6000,0,0,12.0000,0,2.1
com.ichi2.anki.multimediacard.beolingus.parsing.BeolingusParser,4,0,0,1,16,2,1,0,3,0.6667,183,1.0000,0,0.0000,0.5000,0,0,44.2500,0,2.1
com.ichi2.anki.multimediacard.fields.BasicImageFieldController,9,0,0,27,47,16,1,26,5,0.9375,279,1.0000,0,0.0000,0.3333,0,0,29.1111,0,2.1
com.ichi2.anki.reviewer.ReviewerExtRegistry,3,0,0,4,7,0,1,3,3,0.0000,65,1.0000,1,0.0000,0.5556,0,0,20.3333,0,2.1
com.ichi2.anki.multimediacard.fields.BasicTextFieldController,20,0,0,31,75,42,1,30,7,0.9561,534,1.0000,0,0.0000,0.2222,0,0,25.4000,0,2.1
com.ichi2.anim.Animation3D,3,0,0,5,18,0,1,5,2,0.8077,382,0.3846,1,0.0000,0.5556,0,0,122.0000,0,2.1
com.ichi2.anki.Reviewer,170,0,0,131,554,12687,2,130,11,0.9734,6535,0.9439,7,0.0000,0.0759,0,0,36.1824,0,2.1
com.ichi2.anki.multimediacard.AudioView,22,0,0,15,37,147,2,13,10,0.7755,293,0.5714,0,0.0000,0.1864,0,0,11.6818,0,2.1
com.ichi2.anki.DeckOptions,18,0,0,24,85,83,0,24,4,0.7529,568,1.0000,1,0.0000,0.1806,0,0,30.2778,0,2.1
com.ichi2.anki.multimediacard.language.LanguagesListerGlosbe,1,0,0,3,4,0,1,2,1,2.0000,52,0.0000,0,0.0000,1.0000,0,0,51.0000,0,2.1
com.ichi2.libanki.Collection,102,0,0,54,309,4063,38,27,96,0.9494,4222,0.6486,6,0.0000,0.1054,0,0,40.0294,0,2.1
com.ichi2.anki.servicelayer.NoteService,6,0,0,16,59,15,1,15,5,2.0000,322,0.0000,0,0.0000,0.2222,0,0,52.6667,0,2.1
com.ichi2.widget.DeckStatus,1,0,0,2,2,0,2,0,1,2.0000,32,0.0000,0,0.0000,1.0000,0,0,24.0000,0,2.1
com.ichi2.anki.multimediacard.fields.FieldBase,3,0,3,3,4,0,3,0,1,0.0000,17,0.0000,0,0.0000,1.0000,0,0,4.3333,0,2.1
com.ichi2.anki.services.DownloadManagerService,31,0,0,27,126,341,0,27,11,0.8394,1049,1.0000,0,0.0000,0.2167,0,0,32.4839,0,2.1
com.ichi2.anki.multimediacard.glosbe.json.Phrase,5,0,0,2,6,6,2,0,5,0.7500,24,1.0000,0,0.0000,0.7000,0,0,3.4000,0,2.1
com.ichi2.anki.PreviewClass,63,0,0,67,251,1785,0,67,5,0.9656,2091,0.9794,2,0.0000,0.1912,0,0,30.6508,0,2.1
com.ichi2.charts.ChartBuilder,12,0,0,50,143,48,2,48,7,0.9510,1004,0.8462,0,0.0000,0.1591,0,0,81.5833,0,2.1
com.ichi2.libanki.hooks.HintFilter,2,0,0,3,5,1,1,3,2,2.0000,13,0.0000,0,0.0000,0.7500,0,0,5.5000,0,2.1
com.ichi2.anki.DeckPicker,90,0,0,145,392,3749,0,145,17,0.9979,4402,0.7813,3,0.0000,0.0758,0,0,46.4889,0,2.1
com.ichi2.anki.web.UrlTools,2,0,0,0,4,1,0,0,2,2.0000,14,0.0000,0,0.0000,0.5000,0,0,6.0000,0,2.1
com.ichi2.libanki.CardStats,2,0,0,6,23,1,0,6,2,2.0000,149,0.0000,0,0.0000,0.5000,0,0,73.5000,0,2.1
com.ichi2.libanki.Sched,142,0,0,37,348,4283,14,25,74,0.9554,7482,0.5000,1,0.0000,0.1131,0,0,51.3521,0,2.1
com.ichi2.anki.services.NotificationService,4,0,0,10,28,4,0,10,4,1.0000,121,1.0000,0,0.0000,0.5833,0,0,28.7500,0,2.1
com.ichi2.anki.multimediacard.fields.AudioField,18,0,0,9,35,143,3,6,18,0.9529,132,1.0000,0,0.0000,0.3611,0,0,6.0556,0,2.1
com.ichi2.libanki.sync.RemoteMediaServer,5,0,0,12,36,10,2,11,5,2.0000,324,0.0000,0,0.0000,0.4000,0,0,63.8000,0,2.1
com.ichi2.anki.receiver.SdCardReceiver,2,0,0,5,10,1,0,5,2,2.0000,47,0.0000,0,0.0000,0.6667,0,0,21.5000,0,2.1
com.ichi2.anki.CustomExceptionHandler,9,0,0,10,57,22,1,10,4,0.7188,445,1.0000,1,0.0000,0.3333,0,0,48.0000,0,2.1
com.ichi2.utils.HttpUtility,2,0,0,10,17,1,0,10,2,2.0000,91,0.0000,0,0.0000,0.5000,0,0,44.5000,0,2.1
com.ichi2.anim.ViewAnimation,3,0,0,8,12,3,2,6,3,1.5000,162,0.0000,0,0.0000,0.5000,0,0,50.3333,0,2.1
com.ichi2.anki.multimediacard.fields.ImageField,18,0,0,11,35,143,5,6,18,0.9529,132,0.8000,0,0.0000,0.3611,0,0,6.0556,0,2.1
com.ichi2.anki.multimediacard.activity.TranslationActivity,22,0,0,32,100,197,0,32,4,0.8938,591,0.6923,1,0.0000,0.1667,0,0,25.2727,0,2.1
com.ichi2.libanki.hooks.ChessFilter,6,0,0,4,24,13,2,3,4,0.8000,133,1.0000,0,0.0000,0.3200,0,0,20.6667,0,2.1
com.ichi2.anki.multimediacard.test.MockNoteFactory,2,0,0,5,10,1,0,5,2,2.0000,66,0.0000,0,0.0000,0.5000,0,0,32.0000,0,2.1
com.ichi2.themes.HtmlColors,4,0,0,2,31,2,2,0,3,0.6250,1493,1.0000,0,0.0000,0.5000,0,0,370.2500,0,2.1
com.ichi2.utils.ExifUtil,2,0,0,5,11,1,2,3,2,2.0000,58,0.0000,0,0.0000,0.5000,0,0,28.0000,0,2.1
com.ichi2.compat.Compat,10,0,0,21,10,45,16,5,10,2.0000,10,0.0000,0,0.0000,0.3000,0,0,0.0000,0,2.1
com.ichi2.anki.services.ISharedDeckServiceCallback,1,0,0,3,1,0,2,1,1,2.0000,1,0.0000,0,0.0000,1.0000,0,0,0.0000,0,2.1
com.ichi2.anki.CardsQuery,4,0,0,3,23,4,0,3,3,1.2778,235,0.0000,0,0.0000,0.3333,0,0,54.7500,0,2.1
com.ichi2.filters.AbstractCardFilter,2,0,1,3,6,1,1,2,1,2.0000,12,0.0000,0,0.0000,0.7500,0,0,5.0000,0,2.1
com.ichi2.anki.runtimetools.TaskOperations,2,0,0,4,5,1,2,2,2,2.0000,16,0.0000,0,0.0000,0.5000,0,0,7.0000,0,2.1
com.ichi2.anki.AnkiActivity,22,0,3,15,36,231,5,10,15,2.0000,180,0.0000,0,0.0000,0.2922,0,0,7.1818,0,2.1
com.ichi2.libanki.Storage,14,0,0,14,89,89,4,12,5,0.9615,1023,0.0000,0,0.0000,0.1868,0,0,71.9286,0,2.1
com.ichi2.libanki.sync.MediaSyncer,7,0,0,8,38,0,1,8,2,0.4167,247,0.0000,2,0.0000,0.2653,0,0,34.0000,0,2.1
com.ichi2.anki.multimediacard.fields.BasicAudioFieldController,6,0,0,14,22,13,1,13,5,1.0000,95,1.0000,0,0.0000,0.3000,0,0,14.3333,0,2.1
com.ichi2.anki.reviewer.ReviewerExt,2,0,0,2,2,1,2,0,2,2.0000,2,0.0000,0,0.0000,0.7500,0,0,0.0000,0,2.1
com.ichi2.utils.Base64,33,0,0,3,96,504,0,3,22,0.9792,4555,0.5714,0,0.0000,0.1914,0,0,136.3939,0,2.1
com.ichi2.anki.multimediacard.activity.LoadPronounciationActivity,21,0,0,26,79,140,1,25,4,0.8944,540,0.8333,2,0.0000,0.1650,0,0,23.8571,0,2.1
com.ichi2.themes.StyledProgressDialog,13,0,0,22,39,78,8,14,12,0.9167,208,1.0000,0,0.0000,0.3077,0,0,14.9231,0,2.1
com.ichi2.libanki.sync.BasicHttpSyncer,26,0,3,33,106,311,5,29,24,0.8978,1203,0.4444,1,0.0000,0.2735,0,0,44.9231,0,2.1
com.ichi2.anki.AnkiDb,23,0,0,27,65,155,19,9,18,0.6212,582,1.0000,0,0.0000,0.2323,0,0,24.1739,0,2.1
com.ichi2.libanki.hooks.FuriganaFilters,7,0,0,6,17,13,1,6,2,0.6667,74,1.0000,0,0.0000,0.2917,0,0,9.2857,0,2.1
com.ichi2.utils.MethodLogger,4,0,0,1,13,6,0,1,2,2.0000,70,0.0000,0,0.0000,0.3750,0,0,16.5000,0,2.1
com.ichi2.filters.FilterFacade,2,0,0,7,10,0,1,6,2,0.0000,43,1.0000,0,0.0000,0.6667,0,0,19.5000,0,2.1
com.ichi2.themes.Themes,34,0,0,44,104,385,18,27,33,0.9332,2062,0.7222,0,0.0000,0.1394,0,0,58.0588,0,2.1
com.ichi2.filters.GoogleTranslaterFilter,4,0,0,3,16,6,0,3,2,1.3333,83,0.5000,0,0.0000,0.7500,0,0,19.2500,0,2.1
com.ichi2.libanki.LaTeX,6,0,0,6,23,13,2,5,3,0.8000,164,0.0000,0,0.0000,0.4500,0,0,25.8333,0,2.1
com.ichi2.anki.Preferences,27,0,0,45,164,297,3,42,3,0.9567,2068,0.9750,4,0.0000,0.1692,0,0,74.1111,0,2.1
com.ichi2.libanki.Card,71,0,0,21,130,2003,10,13,70,0.9147,1312,0.8750,2,0.0000,0.2914,0,0,17.0282,0,2.1
com.ichi2.libanki.sync.FullSyncer,3,0,0,11,36,0,1,11,3,0.0000,276,0.0000,2,0.0000,0.5000,0,0,90.3333,0,2.1
com.ichi2.libanki.Decks,52,0,0,27,141,952,21,8,51,0.7871,1707,0.7143,1,0.0000,0.2692,0,0,31.6923,0,2.1
com.ichi2.anki.UIUtils,7,0,0,16,27,21,6,11,6,2.0000,131,0.0000,0,0.0000,0.1905,0,0,17.7143,0,2.1
com.ichi2.filters.CardFilter,1,0,0,4,1,0,2,2,1,2.0000,1,0.0000,0,0.0000,1.0000,0,0,0.0000,0,2.1
com.ichi2.compat.CompatV11,6,0,1,11,19,15,2,9,6,2.0000,115,0.0000,0,0.0000,0.5667,0,0,18.1667,0,2.1
com.ichi2.utils.BitmapUtil,3,0,0,10,18,3,2,8,3,2.0000,139,0.0000,0,0.0000,0.3333,0,0,45.3333,0,2.1
com.ichi2.libanki.hooks.Hooks,5,0,0,11,34,0,8,8,5,0.0000,263,1.0000,0,0.0000,0.5000,0,0,51.4000,0,2.1
com.ichi2.anki.multimediacard.googleimagesearch.json.Page,5,0,0,0,6,6,0,0,5,0.7500,24,1.0000,0,0.0000,0.4667,0,0,3.4000,0,2.1
com.ichi2.anki.Pair,7,0,0,11,15,9,11,0,5,0.3333,108,0.0000,0,0.0000,0.7143,0,0,14.1429,0,2.1
com.ichi2.anki.AnkiDroidApp,35,0,0,82,107,237,54,33,29,0.9591,779,0.4348,4,0.0000,0.0588,0,0,20.6000,0,2.1
com.ichi2.compat.CompatV15,2,0,2,8,5,1,3,5,2,2.0000,13,0.0000,0,0.0000,0.7500,0,0,5.5000,0,2.1
com.ichi2.anki.AnkiFont,10,0,0,13,50,23,5,9,6,0.7222,410,1.0000,0,0.0000,0.3111,0,0,39.2000,0,2.1
com.ichi2.compat.CompatV16,2,0,0,4,4,1,1,3,2,2.0000,8,0.0000,0,0.0000,0.7500,0,0,3.0000,0,2.1
com.ichi2.anki.multimediacard.googleimagesearch.json.Cursor,13,0,0,1,14,66,1,0,13,0.9167,64,1.0000,0,0.0000,0.3654,0,0,3.4615,0,2.1
com.ichi2.libanki.Finder,31,0,0,16,147,275,1,16,14,0.8143,2854,0.8571,1,0.0000,0.2741,0,0,90.8387,0,2.1
com.ichi2.libanki.Models,62,0,0,27,202,1277,10,18,54,0.9508,3358,0.8947,1,0.0000,0.1818,0,0,52.8548,0,2.1
com.ichi2.libanki.sync.RemoteServer,11,0,0,9,39,55,1,9,10,2.0000,278,0.0000,0,0.0000,0.4773,0,0,24.2727,0,2.1
com.ichi2.anki.R,1,0,0,0,2,0,0,0,1,2.0000,4,0.0000,0,0.0000,1.0000,0,0,3.0000,0,2.1
com.ichi2.anki.StudyOptionsFragment,78,0,0,92,298,2759,2,91,16,0.9615,2476,0.7821,2,0.0000,0.0647,0,0,29.7436,0,2.1
com.ichi2.preferences.NumberRangePreference,13,0,0,9,35,28,1,8,5,0.3750,203,1.0000,0,0.0000,0.3462,0,0,14.4615,0,2.1
com.ichi2.anki.multimediacard.activity.PickStringDialogFragment,5,0,0,11,12,4,1,10,5,0.7500,50,1.0000,0,0.0000,0.3600,0,0,8.4000,0,2.1
com.ichi2.anki.multimediacard.test.MockPronounciationPageFetcher,2,0,0,0,3,1,0,0,2,2.0000,7,0.0000,0,0.0000,0.5000,0,0,2.5000,0,2.1
com.ichi2.anki.services.IDownloadManagerService,8,0,0,4,8,28,0,4,8,2.0000,8,0.0000,0,0.0000,0.4375,0,0,0.0000,0,2.1
com.ichi2.anki.multimediacard.glosbe.json.Meaning,5,0,0,1,6,6,1,0,5,0.7500,24,1.0000,0,0.0000,0.7000,0,0,3.4000,0,2.1
com.ichi2.anki.CramDeckOptions,14,0,0,24,61,57,0,24,4,0.8242,357,1.0000,1,0.0000,0.2143,0,0,24.0000,0,2.1
com.ichi2.utils.JSONNameComparator,3,0,0,3,9,3,1,2,3,2.0000,73,0.0000,0,0.0000,0.5556,0,0,23.3333,0,2.1
com.ichi2.anki.Whiteboard,10,0,0,17,47,13,2,15,3,0.7778,332,1.0000,0,0.0000,0.2250,0,0,30.9000,0,2.1
com.ichi2.anki.multimediacard.fields.EFieldType,4,0,0,10,7,4,9,1,2,0.9167,56,0.2500,4,0.0000,0.4444,0,0,12.0000,0,2.1
com.ichi2.themes.StyledOpenCollectionDialog,8,0,0,20,34,28,6,14,7,0.8571,162,1.0000,0,0.0000,0.3333,0,0,19.1250,0,2.1
com.ichi2.anki.reviewer.CustomFontsReviewerExt,9,0,0,9,32,32,1,8,3,0.8750,230,1.0000,0,0.0000,0.4722,0,0,23.8889,0,2.1
com.ichi2.anki.CardBrowser,52,0,0,75,197,1102,1,74,6,0.9734,1587,0.9643,4,0.0000,0.0814,0,0,28.4423,0,2.1
com.ichi2.anki.multimediacard.fields.TextField,18,0,0,7,21,139,4,3,18,0.9216,73,0.6667,0,0.0000,0.3611,0,0,2.8889,0,2.1
com.ichi2.anki.StudyOptionsActivity,19,0,0,34,95,121,1,34,11,0.9167,472,0.7500,2,0.0000,0.1627,0,0,23.4211,0,2.1
com.ichi2.anki.MetaDB,26,0,0,14,69,0,6,8,21,0.8971,1645,0.5714,0,0.0000,0.2050,0,0,62.0000,0,2.1
com.ichi2.libanki.Note,38,0,0,21,106,335,10,13,35,0.8050,788,1.0000,1,0.0000,0.2218,0,0,19.3684,0,2.1
com.ichi2.libanki.importer.Anki2Importer,21,0,0,22,154,84,1,21,2,0.8548,2514,0.2381,3,0.0000,0.2063,0,0,117.7143,0,2.1
com.ichi2.widget.AnkiDroidWidgetMedium,9,0,0,8,17,24,0,8,4,0.7500,58,1.0000,0,0.0000,0.2292,0,0,5.2222,0,2.1
com.ichi2.preferences.StepsPreference,9,0,0,10,35,24,0,10,5,0.6250,242,1.0000,0,0.0000,0.2857,0,0,25.7778,0,2.1
com.ichi2.libanki.Utils,67,0,0,61,241,2201,36,26,60,0.9988,2357,0.7600,0,0.0000,0.0491,0,0,33.8060,0,2.1
com.ichi2.libanki.Sound,11,0,0,9,51,25,2,7,6,0.6667,257,0.6667,0,0.0000,0.1800,0,0,22.0909,0,2.1
com.ichi2.anki.Feedback,20,0,0,52,134,148,1,52,5,0.9023,1174,0.5714,1,0.0000,0.1579,0,0,56.3000,0,2.1
com.ichi2.anki.multimediacard.test.MockTranslationFetcher,2,0,0,0,3,1,0,0,2,2.0000,7,0.0000,0,0.0000,0.5000,0,0,2.5000,0,2.1
com.ichi2.libanki.Tags,21,0,0,14,82,138,7,8,21,0.6000,713,1.0000,1,0.0000,0.2275,0,0,32.8095,0,2.1
com.ichi2.anki.ReadText,14,0,0,13,55,35,2,11,7,0.8615,332,0.7000,0,0.0000,0.1231,0,0,22.0000,0,2.1
