name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,is_Bug,version
com.ichi2.preferences.CustomDialogPreference,2,0,0,11,16,0,0,11,2,0.0000,96,1.0000,0,0.0000,0.6000,0,0,46.5000,0,2.3
com.ichi2.compat.CompatV7,17,0,2,20,38,134,3,17,16,0.9375,188,1.0000,0,0.0000,0.2313,0,0,10.0000,0,2.3
com.ichi2.compat.CompatV8,5,0,1,7,9,4,2,5,4,0.5000,28,1.0000,0,0.0000,0.7500,0,0,4.4000,0,2.3
com.ichi2.compat.CompatV9,4,0,1,5,8,6,2,3,4,2.0000,35,0.0000,0,0.0000,0.5833,0,0,7.7500,0,2.3
com.ichi2.libanki.Exporter,2,0,1,2,3,0,1,1,2,0.0000,22,0.0000,1,0.0000,0.8333,0,0,9.0000,0,2.3
com.ichi2.anki.multimediacard.fields.FieldControllerBase,5,0,3,7,6,10,3,4,5,1.0000,28,1.0000,3,0.0000,0.3600,0,0,3.8000,0,2.3
com.ichi2.anki.multimediacard.fields.IFieldController,8,0,0,11,8,28,7,5,8,2.0000,8,0.0000,0,0.0000,0.2679,0,0,0.0000,0,2.3
com.ichi2.utils.DiffEngine,25,0,0,6,100,284,1,5,12,0.8690,3268,0.4286,0,0.0000,0.2976,0,0,129.4400,0,2.3
com.ichi2.libanki.AnkiExporter,7,0,1,14,75,7,1,13,5,0.8333,557,0.0000,1,0.0000,0.3714,0,0,77.7143,0,2.3
com.ichi2.widget.AnkiDroidWidgetSmall,9,0,0,8,17,24,0,8,4,0.7500,56,1.0000,0,0.0000,0.2292,0,0,5.0000,0,2.3
com.ichi2.libanki.Stats,22,0,0,15,86,57,3,12,19,0.8417,4589,0.7027,2,0.0000,0.2273,0,0,205.9091,0,2.3
com.ichi2.anki.multimediacard.IMultimediaEditableNote,5,0,0,10,5,10,9,1,5,2.0000,5,0.0000,0,0.0000,0.5333,0,0,0.0000,0,2.3
com.ichi2.anki.MyAccount,29,0,0,44,91,348,0,44,2,0.9048,659,0.8889,6,0.0000,0.1724,0,0,21.1034,0,2.3
