name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,is_Bug,version
com.ichi2.anki.dialogs.e1,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.dialogs.e0,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.13
com.ichi2.preferences.CustomDialogPreference,2,0,0,11,16,0,0,11,2,0.0000,96,1.0000,0,0.0000,0.6000,0,0,46.5000,0,2.13
com.ichi2.libanki.sched.LrnCard,4,0,0,4,5,0,2,2,4,0.0000,27,1.0000,0,0.0000,0.4000,0,0,5.5000,0,2.13
com.ichi2.libanki.Undoable,5,0,0,7,10,4,2,6,5,0.5000,31,1.0000,0,0.0000,0.3600,0,0,5.0000,0,2.13
com.ichi2.anki.dialogs.d1,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.dialogs.d0,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.13
com.ichi2.anki.web.CustomSyncServer,6,0,0,8,12,15,3,5,6,1.2000,39,0.0000,0,0.0000,0.2917,0,0,5.0000,0,2.13
com.ichi2.libanki.Exporter,3,0,1,6,10,0,2,4,3,0.3333,52,1.0000,1,0.0000,0.6667,0,0,15.3333,0,2.13
com.ichi2.anki.multimediacard.fields.FieldControllerBase,7,0,4,9,8,21,4,5,7,1.0000,33,1.0000,3,0.0000,0.2857,0,0,3.1429,0,2.13
com.ichi2.anki.multimediacard.fields.IFieldController,11,0,0,14,11,55,8,7,11,2.0000,11,0.0000,0,0.0000,0.2020,0,0,0.0000,0,2.13
com.ichi2.utils.DiffEngine,5,0,0,6,17,8,1,5,4,0.7500,161,1.0000,0,0.0000,0.6000,0,0,31.0000,1,2.13
com.ichi2.libanki.AnkiExporter,8,0,1,23,85,16,1,22,5,0.8810,771,0.5000,1,0.0000,0.3036,0,0,94.6250,0,2.13
com.ichi2.widget.AnkiDroidWidgetSmall,12,0,0,17,40,62,0,17,5,0.9091,302,1.0000,0,0.0000,0.2020,0,0,24.0000,0,2.13
com.ichi2.anki.dialogs.c0,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.libanki.sched.SimpleCardQueue,2,0,0,6,6,1,2,4,2,2.0000,15,0.0000,0,0.0000,0.6667,0,0,6.5000,0,2.13
com.ichi2.anki.multimediacard.IMultimediaEditableNote,4,0,0,8,4,6,7,1,4,2.0000,4,0.0000,0,0.0000,0.5833,0,0,0.0000,0,2.13
com.ichi2.anki.dialogs.RescheduleDialog,4,0,0,6,20,6,2,4,2,2.0000,113,0.0000,0,0.0000,0.4500,0,0,27.2500,0,2.13
com.ichi2.anki.MyAccount,21,0,0,50,86,188,6,50,9,0.8227,536,0.8182,1,0.0000,0.1810,0,0,24.0000,0,2.13
com.ichi2.libanki.sync.CustomSyncServerUrlException,4,0,0,1,8,4,1,0,3,0.6667,34,1.0000,0,0.0000,0.5000,0,0,7.2500,0,2.13
com.ichi2.anki.reviewer.PeripheralKeymap,4,0,0,7,15,0,1,6,4,0.4167,83,1.0000,1,0.0000,0.5000,0,0,18.7500,0,2.13
com.ichi2.libanki.importer.AnkiPackageImporter,3,0,0,16,61,1,1,15,2,0.5000,589,1.0000,0,0.0000,0.6667,0,0,194.6667,0,2.13
com.ichi2.anki.dialogs.c1,2,0,0,4,4,0,1,4,2,0.0000,21,0.0000,1,0.0000,0.6000,0,0,8.5000,0,2.13
com.ichi2.libanki.AnkiPackageExporter,12,0,0,16,63,66,1,15,6,2.0000,360,0.0000,0,0.0000,0.2583,0,0,29.0000,0,2.13
com.ichi2.utils.a,3,0,0,2,5,3,0,2,1,1.0000,15,0.0000,1,0.0000,0.7500,0,0,3.6667,0,2.13
com.ichi2.utils.b,2,0,0,5,4,0,0,5,2,0.0000,21,0.0000,0,0.0000,0.6000,0,0,8.5000,0,2.13
com.ichi2.anki.api.BasicModel,2,0,0,1,3,1,1,0,0,1.0000,42,0.0000,0,0.0000,1.0000,0,0,18.0000,0,2.13
com.ichi2.utils.FileUtil,2,0,0,5,9,1,1,4,2,2.0000,24,0.0000,0,0.0000,0.5000,0,0,11.0000,0,2.13
com.ichi2.anki.dialogs.b1,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.dialogs.b0,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.analytics.AnkiDroidCrashReportDialog,6,0,0,27,50,7,0,27,3,0.7500,191,1.0000,0,0.0000,0.5000,0,0,30.1667,0,2.13
com.ichi2.utils.Permissions,6,0,0,11,8,15,9,2,4,2.0000,33,0.0000,0,0.0000,0.3889,0,0,4.5000,0,2.13
com.ichi2.anki.cardviewer.ViewerCommand,1,0,0,0,2,0,0,0,1,2.0000,36,0.0000,0,0.0000,1.0000,0,0,3.0000,0,2.13
com.ichi2.anki.dialogs.a2,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.dialogs.a1,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.dialogs.a0,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.web.PreferenceBackedHostNum,8,0,0,5,21,22,1,4,5,0.4286,101,1.0000,0,0.0000,0.3750,0,0,11.5000,0,2.13
com.ichi2.anki.multimediacard.impl.MultimediaEditableNote,10,0,0,4,18,37,2,2,8,0.8056,111,1.0000,0,0.0000,0.3750,0,0,9.7000,0,2.13
com.ichi2.utils.Threads,7,0,0,6,18,21,1,5,6,2.0000,69,0.0000,0,0.0000,0.1429,0,0,8.8571,0,2.13
com.ichi2.anki.Lookup,12,0,0,15,50,44,1,14,5,0.9510,453,1.0000,0,0.0000,0.2167,0,0,35.6667,0,2.13
com.ichi2.anki.multimediacard.language.LanguageListerBase,4,0,2,5,12,0,4,1,3,0.0000,45,1.0000,0,0.0000,0.7500,0,0,10.0000,0,2.13
com.ichi2.anki.dialogs.DeckPickerAnalyticsOptInDialog,6,0,0,22,28,15,3,22,6,2.0000,79,0.0000,0,0.0000,0.3333,0,0,12.1667,0,2.13
com.ichi2.widget.WidgetStatus,6,0,0,18,17,13,9,9,3,0.9333,89,1.0000,0,0.0000,0.4000,0,0,13.3333,0,2.13
com.ichi2.libanki.template.FuriganaFilters,6,0,0,1,17,0,1,0,4,0.7000,111,1.0000,0,0.0000,0.4000,0,0,17.1667,0,2.13
com.ichi2.libanki.sched.AbstractDeckTreeNode,22,0,2,10,41,153,7,3,20,0.7810,285,1.0000,1,0.0000,0.1455,0,0,11.7273,0,2.13
com.ichi2.anki.stats.ChartView,7,0,0,12,22,17,1,11,6,0.8333,105,1.0000,0,0.0000,0.3469,0,0,13.5714,0,2.13
com.ichi2.anki.multimediacard.language.LanguageListerBeolingus,1,0,0,2,5,0,1,1,1,2.0000,36,0.0000,0,0.0000,1.0000,0,0,35.0000,0,2.13
com.ichi2.anki.multimediacard.fields.IControllerFactory,1,0,0,4,1,0,2,2,1,2.0000,1,0.0000,0,0.0000,1.0000,0,0,0.0000,0,2.13
com.ichi2.utils.AdaptionUtil,14,0,0,22,37,91,7,16,7,0.9077,245,1.0000,0,0.0000,0.1026,0,0,16.1429,0,2.13
com.ichi2.utils.NoteFieldDecorator,5,0,0,1,15,6,1,0,2,0.6667,297,1.0000,0,0.0000,0.3333,0,0,57.8000,0,2.13
com.ichi2.libanki.utils.Time,12,0,1,36,36,66,35,1,12,2.0000,160,0.0000,0,0.0000,0.2500,0,0,12.3333,0,2.13
com.ichi2.anki.x1,2,0,0,2,4,0,1,2,2,0.0000,25,0.0000,1,0.0000,0.6250,0,0,10.0000,0,2.13
com.ichi2.anki.x2,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.13
com.ichi2.anki.x3,2,0,0,5,4,0,1,5,2,0.0000,15,0.0000,0,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.ui.AppCompatPreferenceActivity,18,0,3,16,45,153,3,13,10,0.1176,131,1.0000,0,0.0000,0.1914,0,0,6.2222,0,2.13
com.ichi2.anki.x0,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.multimediacard.fields.IField,17,0,0,18,17,136,16,2,17,2.0000,17,0.0000,0,0.0000,0.3059,0,0,0.0000,0,2.13
com.ichi2.anki.y2,3,0,0,3,5,3,1,3,1,1.0000,16,0.0000,1,0.0000,0.7500,0,0,4.0000,0,2.13
com.ichi2.anki.y3,2,0,0,3,4,0,1,3,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.api.AddContentApi,33,0,0,23,100,360,0,23,24,0.8945,1019,0.7500,0,0.0000,0.1823,0,0,29.6364,0,2.13
com.ichi2.anki.dialogs.DiscardChangesDialog,2,0,0,5,7,1,3,2,2,2.0000,16,0.0000,0,0.0000,0.5000,0,0,7.0000,0,2.13
com.ichi2.anki.y0,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.ui.TextInputEditField,5,0,0,8,10,8,1,7,5,0.7500,40,1.0000,0,0.0000,0.4333,0,0,6.8000,0,2.13
com.ichi2.anki.y1,2,0,0,2,4,0,1,2,2,0.0000,31,0.0000,1,0.0000,0.6250,0,0,12.5000,0,2.13
com.ichi2.ui.RecyclerSingleTouchAdapter,4,0,0,10,13,4,1,9,4,0.6667,52,1.0000,0,0.0000,0.4583,0,0,11.5000,0,2.13
com.ichi2.libanki.sched.Sched,69,0,0,36,268,2338,5,36,27,0.9816,3991,1.0000,0,0.0000,0.1523,0,0,56.7826,1,2.13
com.ichi2.anki.z3,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.13
com.ichi2.libanki.template.a,3,0,0,1,5,3,1,1,1,1.0000,18,0.0000,1,0.0000,0.7500,0,0,4.6667,0,2.13
com.ichi2.anki.z0,2,0,0,2,4,0,0,2,2,0.0000,19,0.0000,1,0.0000,0.6667,0,0,7.5000,0,2.13
com.ichi2.anki.z1,2,0,0,5,4,0,1,5,2,0.0000,33,0.0000,1,0.0000,0.5714,0,0,13.5000,0,2.13
com.ichi2.anki.z2,2,0,0,3,4,0,1,3,2,0.0000,20,0.0000,1,0.0000,0.6250,0,0,8.0000,0,2.13
com.ichi2.anki.BuildConfig,1,0,0,0,2,0,0,0,1,2.0000,10,0.0000,0,0.0000,1.0000,0,0,3.0000,0,2.13
com.ichi2.anki.dialogs.j,2,0,0,5,4,0,1,5,2,0.0000,39,0.0000,1,0.0000,0.5625,0,0,16.0000,0,2.13
com.ichi2.anki.dialogs.k,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.dialogs.l,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.dialogs.m,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.dialogs.n,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.dialogs.o,2,0,0,4,4,0,1,4,2,0.0000,17,0.0000,1,0.0000,0.5833,0,0,7.0000,0,2.13
com.ichi2.anki.dialogs.p,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.dialogs.q,2,0,0,4,4,0,1,4,2,0.0000,17,0.0000,1,0.0000,0.5833,0,0,7.0000,0,2.13
com.ichi2.anki.dialogs.b,2,0,0,3,4,0,1,3,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.dialogs.c,2,0,0,4,4,0,1,4,2,0.0000,21,0.0000,1,0.0000,0.6000,0,0,8.5000,0,2.13
com.ichi2.anki.dialogs.ExportDialog,10,0,0,17,40,27,1,16,6,0.6111,186,1.0000,0,0.0000,0.2500,0,0,17.2000,0,2.13
com.ichi2.anki.dialogs.ModelBrowserContextMenu,3,0,0,12,18,1,1,11,3,1.2500,76,0.2500,0,0.0000,0.4167,0,0,23.0000,0,2.13
com.ichi2.anki.dialogs.d,2,0,0,2,4,0,1,2,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.13
com.ichi2.anki.dialogs.e,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.dialogs.f,3,0,0,1,5,3,1,1,1,1.0000,14,0.0000,1,0.0000,1.0000,0,0,3.3333,0,2.13
com.ichi2.anki.dialogs.g,3,0,0,1,5,3,1,1,1,1.0000,14,0.0000,1,0.0000,1.0000,0,0,3.3333,0,2.13
com.ichi2.anki.dialogs.h,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.dialogs.i,2,0,0,3,4,0,0,3,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.multimediacard.beolingus.parsing.BeolingusParser,4,0,0,2,15,2,1,1,3,0.6667,104,1.0000,0,0.0000,0.5000,0,0,24.5000,0,2.13
com.ichi2.anki.dialogs.z,2,0,0,4,4,0,1,4,2,0.0000,23,0.0000,1,0.0000,0.5714,0,0,9.5000,0,2.13
com.ichi2.utils.FunctionalInterfaces,1,0,0,0,2,0,0,0,1,2.0000,4,0.0000,0,0.0000,1.0000,0,0,3.0000,0,2.13
com.ichi2.anki.multimediacard.fields.BasicImageFieldController,36,0,0,64,178,454,6,63,14,0.8229,1950,0.9333,1,0.0000,0.1329,0,0,52.7500,1,2.13
com.ichi2.anki.t0,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.t1,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.13
com.ichi2.anki.t2,2,0,0,1,4,0,0,1,2,0.0000,13,0.0000,0,0.0000,0.7500,0,0,5.0000,0,2.13
com.ichi2.anki.t3,2,0,0,5,4,0,1,5,2,0.0000,15,0.0000,0,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.libanki.utils.TimeUtils,2,0,0,4,6,1,3,1,2,2.0000,14,0.0000,0,0.0000,0.5000,0,0,6.0000,0,2.13
com.ichi2.anki.dialogs.r,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.dialogs.s,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.utils.Assert,3,0,0,8,7,3,8,0,3,2.0000,23,0.0000,0,0.0000,0.4167,0,0,6.6667,0,2.13
com.ichi2.anki.dialogs.t,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.utils.SyncStatus,13,0,0,13,27,56,6,7,9,0.8426,202,0.3333,7,0.0000,0.0972,0,0,13.8462,0,2.13
com.ichi2.anki.dialogs.u,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.dialogs.v,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.dialogs.w,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.dialogs.x,2,0,0,4,4,0,1,4,2,0.0000,16,0.0000,1,0.0000,0.6000,0,0,6.5000,0,2.13
com.ichi2.anki.dialogs.y,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.13
com.ichi2.anki.widgets.FabBehavior,7,0,0,10,20,21,0,10,6,0.8333,108,1.0000,0,0.0000,0.4762,0,0,14.2857,0,2.13
com.ichi2.libanki.DB,26,0,0,49,86,129,32,17,22,0.7200,802,1.0000,0,0.0000,0.2489,0,0,29.6923,0,2.13
com.ichi2.anki.u0,2,0,0,4,4,0,0,4,2,0.0000,22,0.0000,0,0.0000,0.5833,0,0,9.0000,0,2.13
