name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,is_Bug,version
com.ichi2.utils.Threads,7,0,0,6,14,21,1,5,6,2.0000,60,0.0000,0,0.0000,0.1429,0,0,7.5714,0,2.14
com.ichi2.anki.Lookup,9,0,0,16,48,18,2,15,5,0.9423,447,1.0000,0,0.0000,0.1806,0,0,47.2222,0,2.14
com.ichi2.anki.multimediacard.language.LanguageListerBase,4,0,2,5,12,0,4,1,3,0.0000,45,1.0000,0,0.0000,0.7500,0,0,10.0000,0,2.14
com.ichi2.utils.IntentUtil,3,0,0,9,9,3,2,7,3,2.0000,46,0.0000,0,0.0000,0.4167,0,0,14.3333,0,2.14
com.ichi2.anki.dialogs.DeckPickerAnalyticsOptInDialog,6,0,0,22,28,15,3,22,6,2.0000,77,0.0000,0,0.0000,0.3333,0,0,11.8333,0,2.14
com.ichi2.libanki.sched.Counts,12,0,0,9,23,0,7,2,12,0.3636,189,1.0000,0,0.0000,0.3958,0,0,14.5000,0,2.14
com.ichi2.widget.WidgetStatus,6,0,0,18,17,13,9,9,3,0.9000,86,1.0000,0,0.0000,0.4000,0,0,13.0000,0,2.14
com.ichi2.libanki.template.FuriganaFilters,6,0,0,1,17,0,1,0,4,0.7000,111,1.0000,0,0.0000,0.4000,0,0,17.1667,0,2.14
com.ichi2.libanki.sched.AbstractDeckTreeNode,23,0,2,10,42,175,7,3,21,0.7909,280,1.0000,1,0.0000,0.1478,0,0,10.9565,0,2.14
com.ichi2.anki.stats.ChartView,7,0,0,12,22,17,1,11,6,0.8333,105,1.0000,0,0.0000,0.3469,0,0,13.5714,0,2.14
com.ichi2.anki.multimediacard.language.LanguageListerBeolingus,1,0,0,2,5,0,1,1,1,2.0000,36,0.0000,0,0.0000,1.0000,0,0,35.0000,0,2.14
com.ichi2.anki.multimediacard.fields.IControllerFactory,1,0,0,4,1,0,2,2,1,2.0000,1,0.0000,0,0.0000,1.0000,0,0,0.0000,0,2.14
com.ichi2.utils.AdaptionUtil,16,0,0,23,40,120,8,16,8,0.9200,277,1.0000,0,0.0000,0.0857,0,0,16.0000,1,2.14
com.ichi2.utils.NoteFieldDecorator,5,0,0,1,15,6,1,0,2,0.6667,297,1.0000,0,0.0000,0.3333,0,0,57.8000,0,2.14
com.ichi2.utils.ClipboardUtil,5,0,0,6,13,8,1,5,4,0.5000,94,0.0000,0,0.0000,0.3333,0,0,17.6000,0,2.14
com.ichi2.libanki.utils.Time,12,0,1,32,34,66,31,1,12,2.0000,152,0.0000,0,0.0000,0.2500,0,0,11.6667,0,2.14
com.ichi2.anki.x1,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.x2,2,0,0,6,4,0,1,6,2,0.0000,28,0.0000,1,0.0000,0.5714,0,0,11.5000,0,2.14
com.ichi2.anki.x3,2,0,0,1,4,0,1,1,2,0.0000,13,0.0000,1,0.0000,0.7500,0,0,5.0000,0,2.14
com.ichi2.ui.AppCompatPreferenceActivity,18,0,3,16,45,153,3,13,10,0.1176,131,1.0000,0,0.0000,0.1914,0,0,6.2222,0,2.14
com.ichi2.anki.x4,2,0,0,3,4,0,1,3,2,0.0000,20,0.0000,1,0.0000,0.6250,0,0,8.0000,0,2.14
com.ichi2.anki.x5,2,0,0,4,4,0,0,4,2,0.0000,14,0.0000,0,0.0000,0.6667,0,0,5.5000,0,2.14
com.ichi2.anki.x0,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.14
com.ichi2.anki.multimediacard.fields.IField,17,0,0,18,17,136,16,2,17,2.0000,17,0.0000,0,0.0000,0.3059,0,0,0.0000,0,2.14
com.ichi2.anki.y2,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.14
com.ichi2.anki.y3,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.y4,3,0,0,3,5,3,1,3,1,1.0000,16,0.0000,1,0.0000,0.7500,0,0,4.0000,0,2.14
com.ichi2.anki.y5,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,0,0.0000,0.6667,0,0,5.5000,0,2.14
com.ichi2.anki.api.AddContentApi,35,0,0,24,103,401,0,24,25,0.8971,1037,0.7500,0,0.0000,0.1697,0,0,28.4000,0,2.14
com.ichi2.anki.dialogs.DiscardChangesDialog,2,0,0,5,7,1,3,2,2,2.0000,16,0.0000,0,0.0000,0.5000,0,0,7.0000,0,2.14
com.ichi2.anki.y0,2,0,0,4,4,0,1,4,2,0.0000,17,0.0000,1,0.0000,0.5833,0,0,7.0000,0,2.14
com.ichi2.ui.TextInputEditField,5,0,0,8,10,8,1,7,5,0.7500,40,1.0000,0,0.0000,0.4333,0,0,6.8000,0,2.14
com.ichi2.anki.y1,2,0,0,5,4,0,1,5,2,0.0000,33,0.0000,1,0.0000,0.5714,0,0,13.5000,0,2.14
com.ichi2.utils.KeyUtils,3,0,0,2,5,3,1,1,3,2.0000,32,0.0000,0,0.0000,0.5000,0,0,9.6667,0,2.14
com.ichi2.ui.RecyclerSingleTouchAdapter,4,0,0,10,13,4,1,9,4,0.6667,52,1.0000,0,0.0000,0.4583,0,0,11.5000,0,2.14
com.ichi2.libanki.sched.Sched,68,0,0,36,273,2270,5,36,25,0.9627,3918,1.0000,0,0.0000,0.1546,0,0,56.5882,0,2.14
com.ichi2.anki.z3,2,0,0,4,4,0,1,4,2,0.0000,17,0.0000,1,0.0000,0.5833,0,0,7.0000,0,2.14
com.ichi2.anki.z4,2,0,0,2,4,0,1,2,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.libanki.template.a,3,0,0,1,5,3,1,1,1,1.0000,18,0.0000,1,0.0000,0.7500,0,0,4.6667,0,2.14
com.ichi2.anki.z5,2,0,0,2,4,0,1,2,2,0.0000,13,0.0000,0,0.0000,0.7500,0,0,5.0000,0,2.14
com.ichi2.anki.z0,2,0,0,4,4,0,1,4,2,0.0000,17,0.0000,1,0.0000,0.5833,0,0,7.0000,0,2.14
com.ichi2.anki.z1,2,0,0,4,4,0,1,4,2,0.0000,21,0.0000,1,0.0000,0.6000,0,0,8.5000,0,2.14
com.ichi2.anki.z2,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.14
com.ichi2.anki.BuildConfig,1,0,0,0,2,0,0,0,1,2.0000,10,0.0000,0,0.0000,1.0000,0,0,3.0000,0,2.14
com.ichi2.anki.dialogs.j,2,0,0,4,4,0,1,4,2,0.0000,23,0.0000,1,0.0000,0.5714,0,0,9.5000,0,2.14
com.ichi2.anki.dialogs.k,2,0,0,2,4,0,1,2,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.dialogs.l,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.dialogs.m,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.dialogs.n,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.dialogs.o,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.dialogs.p,2,0,0,4,4,0,1,4,2,0.0000,17,0.0000,1,0.0000,0.5833,0,0,7.0000,0,2.14
com.ichi2.anki.dialogs.q,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.s4,2,0,0,3,4,0,0,3,2,0.0000,19,0.0000,2,0.0000,0.6667,0,0,7.5000,0,2.14
com.ichi2.anki.dialogs.b,2,0,0,3,4,0,1,3,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.s5,2,0,0,5,4,0,1,5,2,0.0000,21,0.0000,1,0.0000,0.6000,0,0,8.5000,0,2.14
com.ichi2.anki.dialogs.c,2,0,0,4,4,0,1,4,2,0.0000,21,0.0000,1,0.0000,0.6000,0,0,8.5000,0,2.14
com.ichi2.anki.dialogs.ExportDialog,9,0,0,18,41,24,4,17,9,0.5625,234,1.0000,0,0.0000,0.2469,0,0,24.5556,0,2.14
com.ichi2.anki.dialogs.ModelBrowserContextMenu,3,0,0,12,18,1,1,11,3,1.2500,76,0.2500,0,0.0000,0.4167,0,0,23.0000,0,2.14
com.ichi2.anki.dialogs.d,2,0,0,2,4,0,1,2,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.14
com.ichi2.anki.dialogs.e,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.dialogs.f,3,0,0,1,5,3,1,1,1,1.0000,14,0.0000,1,0.0000,1.0000,0,0,3.3333,0,2.14
com.ichi2.anki.dialogs.g,3,0,0,1,5,3,1,1,1,1.0000,14,0.0000,1,0.0000,1.0000,0,0,3.3333,0,2.14
com.ichi2.anki.dialogs.h,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.dialogs.i,2,0,0,5,4,0,1,5,2,0.0000,39,0.0000,1,0.0000,0.5625,0,0,16.0000,0,2.14
com.ichi2.anki.multimediacard.beolingus.parsing.BeolingusParser,4,0,0,2,15,2,1,1,3,0.6667,106,1.0000,0,0.0000,0.5000,0,0,25.0000,0,2.14
com.ichi2.anki.dialogs.z,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.utils.FunctionalInterfaces,1,0,0,0,2,0,0,0,1,2.0000,4,0.0000,0,0.0000,1.0000,0,0,3.0000,0,2.14
com.ichi2.anki.multimediacard.fields.BasicImageFieldController,43,0,0,69,203,645,6,68,14,0.8736,1998,0.9231,0,0.0000,0.1287,0,0,45.1628,1,2.14
com.ichi2.anki.t0,2,0,0,4,4,0,1,4,2,0.0000,17,0.0000,1,0.0000,0.5833,0,0,7.0000,0,2.14
com.ichi2.anki.t1,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.t2,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.14
com.ichi2.anki.t3,2,0,0,2,4,0,1,2,2,0.0000,19,0.0000,1,0.0000,0.6667,0,0,7.5000,0,2.14
com.ichi2.libanki.utils.TimeUtils,2,0,0,3,6,1,2,1,2,2.0000,14,0.0000,0,0.0000,0.5000,0,0,6.0000,0,2.14
com.ichi2.anki.t4,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.dialogs.r,2,0,0,4,4,0,1,4,2,0.0000,17,0.0000,1,0.0000,0.5833,0,0,7.0000,0,2.14
com.ichi2.anki.dialogs.s,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.utils.Assert,3,0,0,6,7,3,6,0,3,2.0000,23,0.0000,0,0.0000,0.4167,0,0,6.6667,0,2.14
com.ichi2.anki.dialogs.t,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.utils.SyncStatus,13,0,0,13,27,56,6,7,9,0.8426,202,0.3333,7,0.0000,0.0972,0,0,13.8462,0,2.14
com.ichi2.anki.dialogs.u,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.dialogs.v,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.dialogs.w,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.dialogs.x,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.dialogs.y,2,0,0,4,4,0,1,4,2,0.0000,16,0.0000,1,0.0000,0.6000,0,0,6.5000,0,2.14
com.ichi2.anki.t5,2,0,0,5,4,0,1,5,2,0.0000,15,0.0000,0,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.widgets.FabBehavior,7,0,0,10,20,21,0,10,6,0.8333,108,1.0000,0,0.0000,0.4762,0,0,14.2857,0,2.14
com.ichi2.libanki.DB,28,0,0,48,78,176,33,16,25,0.7130,570,1.0000,0,0.0000,0.1953,0,0,19.2143,0,2.14
com.ichi2.anki.u0,2,0,0,3,4,0,0,3,2,0.0000,26,0.0000,0,0.0000,0.7500,0,0,10.5000,0,2.14
com.ichi2.anki.u1,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.u2,2,0,0,2,4,0,1,2,2,0.0000,13,0.0000,1,0.0000,0.7500,0,0,5.0000,0,2.14
com.ichi2.anki.u3,2,0,0,1,4,0,1,1,2,0.0000,13,0.0000,1,0.0000,0.7500,0,0,5.0000,0,2.14
com.ichi2.anki.u4,2,0,0,2,4,0,1,2,2,0.0000,15,0.0000,1,0.0000,0.6667,0,0,6.0000,0,2.14
com.ichi2.anki.u5,2,0,0,3,4,0,1,3,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.dialogs.a,2,0,0,2,4,0,1,2,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.14
com.ichi2.anki.Reviewer,60,0,0,94,299,1606,4,94,14,0.9492,2697,1.0000,4,0.0000,0.0944,0,0,43.5833,0,2.14
com.ichi2.anki.multimediacard.AudioView,26,0,0,18,50,223,3,15,10,0.8229,372,1.0000,0,0.0000,0.1709,0,0,12.7692,0,2.14
com.ichi2.async.TaskListener,5,0,1,14,6,10,13,1,5,2.0000,10,0.0000,0,0.0000,0.7000,0,0,1.0000,0,2.14
com.ichi2.ui.BadgeDrawable,9,0,0,7,26,20,1,6,4,0.6786,252,0.7143,0,0.0000,0.3611,0,0,26.2222,0,2.14
com.ichi2.utils.JSONTokener,2,0,0,4,8,1,2,4,2,2.0000,30,0.0000,0,0.0000,0.7500,0,0,14.0000,0,2.14
com.ichi2.anki.multimediacard.language.LanguagesListerGlosbe,3,0,0,2,13,3,1,1,2,1.0000,150,1.0000,0,0.0000,0.5000,0,0,48.6667,0,2.14
com.ichi2.anki.dialogs.ImportDialog,14,0,0,28,60,91,6,27,12,1.0769,350,0.0000,0,0.0000,0.2460,0,0,23.7143,0,2.14
com.ichi2.utils.NamedJSONComparator,4,0,0,3,7,6,2,1,3,1.0000,28,0.0000,1,0.0000,0.5556,0,0,5.7500,0,2.14
com.ichi2.libanki.Collection,174,0,0,154,487,12685,111,79,141,0.9504,5682,0.9355,8,0.0000,0.0679,0,0,31.4770,1,2.14
com.ichi2.anki.v0,2,0,0,3,4,0,0,3,2,0.0000,14,0.0000,0,0.0000,0.6667,0,0,5.5000,0,2.14
com.ichi2.libanki.importer.python.CsvReader,5,0,0,3,10,10,2,2,5,0.5833,76,0.0000,2,0.0000,0.5000,0,0,13.6000,0,2.14
com.ichi2.utils.JSONArray,43,0,0,45,82,903,36,15,43,2.0000,619,0.0000,0,0.0000,0.1860,0,0,13.3953,0,2.14
com.ichi2.anki.v1,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.v2,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.14
com.ichi2.compat.customtabs.ServiceConnection,3,0,0,5,8,0,1,4,3,0.0000,34,1.0000,0,0.0000,0.5833,0,0,10.0000,0,2.14
com.ichi2.anki.v3,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.v4,2,0,0,5,4,0,1,5,2,0.0000,21,0.0000,2,0.0000,0.6000,0,0,8.5000,0,2.14
com.ichi2.anki.v5,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.14
com.ichi2.anki.dialogs.SyncErrorDialog,24,0,0,32,78,276,15,32,22,1.0435,549,0.0000,0,0.0000,0.3819,0,0,21.4583,0,2.14
com.ichi2.libanki.Model,5,0,0,34,8,10,33,1,5,2.0000,26,0.0000,0,0.0000,0.4667,0,0,4.2000,0,2.14
com.ichi2.libanki.importer.NoteImporter,22,0,1,25,108,171,1,24,7,0.8388,1237,1.0000,1,0.0000,0.1694,0,0,54.6364,0,2.14
com.ichi2.anki.servicelayer.NoteService,7,0,0,20,55,21,1,19,6,2.0000,311,0.0000,0,0.0000,0.2381,0,0,43.4286,0,2.14
com.ichi2.anki.w0,2,0,0,1,4,0,1,1,2,0.0000,25,0.0000,1,0.0000,0.6667,0,0,10.0000,0,2.14
com.ichi2.anki.analytics.AcraAnalyticsInteraction,3,0,0,8,11,3,0,8,3,2.0000,33,0.0000,0,0.0000,0.5833,0,0,10.0000,0,2.14
com.ichi2.anki.w1,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.w2,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.14
com.ichi2.anki.w3,2,0,0,4,4,0,1,4,2,0.0000,17,0.0000,1,0.0000,0.5833,0,0,7.0000,0,2.14
com.ichi2.anki.w4,2,0,0,1,4,0,1,1,2,0.0000,13,0.0000,1,0.0000,0.7500,0,0,5.0000,0,2.14
com.ichi2.anki.w5,2,0,0,3,4,0,1,3,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.14
com.ichi2.anki.multimediacard.fields.FieldBase,3,0,3,4,4,0,4,0,1,0.0000,17,1.0000,0,0.0000,1.0000,0,0,4.3333,0,2.14
com.ichi2.anki.FlashCardsContract,2,0,0,1,4,1,0,1,0,1.6667,12,0.0000,0,0.0000,1.0000,0,0,3.5000,0,2.14
com.ichi2.libanki.c0,3,0,0,4,5,3,1,4,1,1.0000,16,0.0000,1,0.0000,0.6667,0,0,4.0000,0,2.14
com.ichi2.async.g,2,0,0,2,4,0,1,1,2,0.0000,13,0.0000,1,0.0000,0.7500,0,0,5.0000,0,2.14
com.ichi2.libanki.sched.AbstractSched,77,0,1,44,90,2926,33,14,69,1.0132,133,1.0000,1,0.0000,0.1047,0,0,0.7143,0,2.14
com.ichi2.async.f,2,0,0,3,4,0,1,3,2,0.0000,31,0.0000,3,0.0000,0.6000,0,0,12.5000,0,2.14
com.ichi2.anki.NavigationDrawerActivity,31,0,5,55,113,379,12,47,13,0.9476,688,0.7857,0,0.0000,0.1106,0,0,20.7419,0,2.14
com.ichi2.async.a,2,0,0,3,4,0,1,3,2,0.0000,25,0.0000,3,0.0000,0.6250,0,0,10.0000,0,2.14
com.ichi2.async.c,2,0,0,5,4,0,1,5,2,0.0000,49,0.0000,5,0.0000,0.5714,0,0,20.0000,0,2.14
com.ichi2.async.b,2,0,0,6,4,0,1,6,2,0.0000,43,0.0000,5,0.0000,0.5714,0,0,17.5000,0,2.14
com.ichi2.async.e,3,0,0,2,5,3,1,2,1,1.0000,18,0.0000,1,0.0000,0.7500,0,0,4.6667,0,2.14
com.ichi2.utils.ArrayUtil,2,0,0,0,5,1,0,0,2,2.0000,11,0.0000,0,0.0000,0.5000,0,0,4.5000,0,2.14
com.ichi2.async.d,2,0,0,2,4,0,1,2,2,0.0000,19,0.0000,2,0.0000,0.6667,0,0,7.5000,0,2.14
com.ichi2.anki.stats.StatsMetaInfo,37,0,0,3,38,598,2,1,37,0.9599,208,0.0000,0,0.0000,0.2124,0,0,4.1351,0,2.14
com.ichi2.anki.DeckPicker,156,0,0,200,609,11722,40,195,89,0.9864,5050,0.8636,2,0.0000,0.0695,0,0,31.0897,1,2.14
