name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,is_Bug,version
com.ichi2.anki.DeckPicker,129,0,0,168,519,7922,28,167,77,0.9851,4318,0.8913,2,0.0000,0.0860,0,0,32.1163,1,2.11
com.ichi2.utils.HtmlUtils,2,0,0,1,4,1,1,0,2,2.0000,17,0.0000,0,0.0000,0.5000,0,0,7.5000,0,2.11
com.ichi2.libanki.CardStats,2,0,0,6,23,1,0,6,2,2.0000,151,0.0000,0,0.0000,0.5000,0,0,74.5000,0,2.11
com.ichi2.anki.widgets.DeckAdapter,18,0,0,28,73,75,1,27,15,0.8291,677,1.0000,1,0.0000,0.1587,0,0,35.4444,0,2.11
com.ichi2.anki.dialogs.DeckPickerExportCompleteDialog,10,0,0,19,41,45,4,18,10,2.0000,151,0.0000,0,0.0000,0.4000,0,0,14.1000,0,2.11
com.ichi2.libanki.b0,3,0,0,4,5,3,1,4,1,1.0000,16,0.0000,1,0.0000,0.6667,0,0,4.0000,0,2.11
com.ichi2.libanki.e0,3,0,0,1,5,3,1,1,1,1.0000,15,0.0000,1,0.0000,0.7500,0,0,3.6667,0,2.11
com.ichi2.compat.customtabs.KeepAliveService,3,0,0,4,5,1,0,4,2,0.5000,14,1.0000,0,0.0000,0.7500,0,0,3.3333,0,2.11
com.ichi2.anki.receiver.SdCardReceiver,2,0,0,6,13,1,0,6,2,2.0000,64,0.0000,0,0.0000,0.6667,0,0,30.0000,0,2.11
com.ichi2.anim.ViewAnimation,3,0,0,7,12,3,1,6,3,1.5000,177,0.0000,0,0.0000,0.5000,0,0,55.3333,0,2.11
com.ichi2.anki.multimediacard.fields.ImageField,21,0,0,12,37,200,3,9,18,0.9375,166,0.7500,0,0.0000,0.2460,0,0,6.7143,0,2.11
com.ichi2.libanki.hooks.ChessFilter,3,0,0,5,20,1,1,4,2,0.8333,125,1.0000,0,0.0000,0.5000,0,0,39.6667,0,2.11
com.ichi2.libanki.d0,3,0,0,4,5,3,1,4,1,1.0000,16,0.0000,1,0.0000,0.6667,0,0,4.0000,0,2.11
com.ichi2.compat.Compat,21,0,0,38,21,210,28,11,21,1.0500,23,0.0000,0,0.0000,0.1296,0,0,0.0000,0,2.11
com.ichi2.libanki.importer.Importer,7,0,2,11,13,15,4,7,4,0.9697,73,1.0000,3,0.0000,0.3571,0,0,7.8571,0,2.11
com.ichi2.anki.runtimetools.TaskOperations,2,0,0,4,5,1,2,2,2,2.0000,16,0.0000,0,0.0000,0.5000,0,0,7.0000,0,2.11
com.ichi2.anki.multimediacard.fields.BasicAudioClipFieldController,7,0,0,29,60,19,2,28,7,0.9444,351,1.0000,0,0.0000,0.2857,0,0,48.7143,0,2.11
com.ichi2.libanki.sync.Tls12SocketFactory,12,0,0,10,42,8,2,8,8,0.3636,213,1.0000,0,0.0000,0.2841,0,0,16.5833,0,2.11
com.ichi2.libanki.Storage,13,0,0,21,79,78,7,15,4,1.0833,980,0.0000,0,0.0000,0.1875,0,0,74.3077,0,2.11
com.ichi2.anki.ModelFieldEditor,39,0,0,53,134,429,11,53,16,0.7794,1089,1.0000,4,0.0000,0.1117,0,0,26.5897,0,2.11
com.ichi2.themes.StyledProgressDialog,9,0,0,9,21,36,1,8,8,1.0000,73,1.0000,0,0.0000,0.3519,0,0,7.0000,0,2.11
com.ichi2.utils.DeckComparator,4,0,0,4,7,6,2,2,3,1.0000,29,0.0000,1,0.0000,0.5556,0,0,6.0000,0,2.11
com.ichi2.libanki.a0,3,0,0,4,5,3,1,4,1,1.0000,16,0.0000,1,0.0000,0.6667,0,0,4.0000,0,2.11
